南平市,118.17183672,26.64165879,福建省,False
宁德市,119.522232,26.66603853,福建省,False
丽江纳西族自治县,100.23298632,26.87602617,云南省,False
毕节市,105.28256988,27.30391308,贵州省,False
昭通市,103.7139588,27.33949278,云南省,False
遵义市,106.92503352,27.68855859,贵州省,False
铜仁市,109.18567656,27.72136692,贵州省,False
中甸县,99.70417008,27.8150787,云南省,False
西昌市,102.26553336,27.89217189,四川省,False
宜宾市,104.62053672,28.76993559,四川省,False
泸州市,105.44803632,28.88770869,四川省,False
自贡市,104.768982,29.36101338,四川省,False
黔江土家族苗族自治县,108.78011316,29.52743526,重庆市,False
乐山市,103.7627028,29.56476591,四川省,False
内江市,105.06397248,29.58340266,四川省,False
涪陵市,107.39443212,29.71050264,重庆市,False
雅安市,102.99501036,29.98884771,四川省,False
康定县,101.95678728,30.05037306,四川省,False
华蓥市,106.77205656,30.37630842,四川省,False
广安县,106.63661196,30.47209362,四川省,False
遂宁市,105.57485964,30.50926587,四川省,False
南充市,106.08323652,30.79118349,四川省,False
万县市,108.37640376,30.8134899,重庆市,False
德阳市,104.38822944,31.1392269,四川省,False
达川市,107.4954528,31.21380612,四川省,False
绵阳市,104.7446136,31.46740722,四川省,False
巴中市,106.76036844,31.85346798,四川省,False
马尔康县,102.22044372,31.90276908,四川省,False
广元市,105.81771852,32.43975831,四川省,False
信阳市,114.0716628,32.12805555,河南省,False
驻马店市,114.03089892,32.97747042,河南省,False
南阳市,112.53603348,33.00444792,河南省,False
漯河市,114.03611748,33.56512074,河南省,False
周口市,114.64385976,33.62435532,河南省,False
平顶山市,113.307228,33.73934175,河南省,False
许昌市,113.8135986,34.02746586,河南省,False
商丘市,115.63774092,34.44997788,河南省,False
洛阳市,112.43218248,34.67576601,河南省,False
三门峡市,111.19075776,34.78203963,河南省,False
开封市,114.34618368,34.79008482,河南省,False
枣庄市,117.55967724,34.8626556,山东省,False
运城市,110.98979964,35.02645497,山西省,False
临沂市,118.33062732,35.0612946,山东省,False
焦作市,113.23004904,35.2397385,河南省,False
荷泽市,115.45041672,35.24653629,山东省,False
新乡市,113.86975104,35.31308742,河南省,False
济宁市,116.58907332,35.40847014,山东省,False
晋城市,112.83489216,35.50277709,山西省,False
濮阳市,115.01319888,35.76627351,河南省,False
鹤壁市,114.17265324,35.89971543,河南省,False
安阳市,114.34571856,36.10135269,河南省,False
青岛市,120.34780884,36.10641096,山东省,False
泰安市,117.1155168,36.18946071,山东省,False
长治市,113.10887916,36.19385145,山西省,False
莱芜市,117.66013344,36.20370861,山东省,False
聊城市,115.97206104,36.45373158,山东省,False
邯郸市,114.47869104,36.61174395,河北省,False
潍坊市,119.10472884,36.70726779,山东省,False
淄博市,118.05222312,36.80454258,山东省,False
邢台市,114.4832994,37.06407162,河北省,False
滨州市,118.01645676,37.37912373,山东省,False
东营市,118.65402972,37.42255404,山东省,False
德州市,116.29530324,37.4445648,山东省,False
威海市,122.11058052,37.50351714,山东省,False
烟台市,121.37077332,37.53984447,山东省,False
榆次市,112.73525244,37.68053814,山西省,False
衡水市,115.6912308,37.73921589,河北省,False
阳泉市,113.57730108,37.86314391,山西省,False
沧州市,116.86537944,38.30567553,河北省,False
忻州市,112.73271948,38.40842439,山西省,False
保定市,115.460991,38.86372377,河北省,False
朔州市,112.42265328,39.31542207,山西省,False
廊坊市,116.704773,39.51628875,河北省,False
唐山市,118.19744856,39.63753513,河北省,False
秦皇岛市,119.59243776,39.93043896,河北省,False
大同市,113.28751368,40.0926132,山西省,False
张家口市,114.88127904,40.81112289,河北省,False
承德市,117.93065652,40.96967319,河北省,False
郴州市,113.02806852,25.80251499,湖南省,False
赣州市,114.93673704,25.85532762,江西省,False
永州市,111.6137772,26.2265148,湖南省,False
衡阳市,112.60356912,26.89843752,湖南省,False
吉安市,114.97984308,27.11718945,江西省,False
邵阳市,111.47442624,27.24142077,湖南省,False
怀化市,109.96302024,27.55490112,湖南省,False
萍乡市,113.84380332,27.63508797,江西省,False
娄底市,112.00375368,27.73063854,湖南省,False
宜春市,114.38340012,27.79463007,江西省,False
新余市,114.9339294,27.80431749,江西省,False
株洲市,113.12203212,27.85939218,湖南省,False
湘潭市,112.89932244,27.86737635,湖南省,False
临川市,116.354538,27.98792073,江西省,False
温州市,120.65096268,28.01621052,浙江省,False
鹰潭市,117.03134916,28.24094007,江西省,False
吉首市,109.73362716,28.31629563,湖南省,False
上饶市,117.96219648,28.44785313,江西省,False
益阳市,112.34719836,28.58308218,湖南省,False
台州市,121.42601028,28.68054579,浙江省,False
衢州市,118.8701172,28.9577808,浙江省,False
